id_a,fname,lookup
14195,cynthia,cintha
14196,cynthia,cindy
14197,daniel,dan
14198,daphne,daph
14200,david,day
14201,debbie,debby
14202,donald,donny
14205,eloise,lois
14207,emily,milly
14208,eugene,gene
14212,gene,eugene
14213,gerald,geraldine
14216,gwendolyn,gwen
14217,hank,etty
14218,harold,hal
14220,howard,howie
14222,jackie,jack
14223,jacqueline,jackie
14224,james,jimmy
14225,james,jim
14226,james,jim
14227,jamie,benjy
14228,jane,ginny
14229,jane,jean
14230,jeffrey,jeff
14231,jeffrey,geoffrey
14232,jessica,jessie
14233,jessica,jessie
14234,joan,johannah
14235,joan,jody
14236,joan,jody
14237,joey,fina
14239,judy,juda
14240,julie,jule
14242,karen,carrie
14245,kenneth,ken
14246,kenneth,kenny
14249,larry,lawrence
14250,linda,rosalinda
14251,linda,rosa
14253,marie,marietta
14254,mark,marcus
14255,mark,marcus
14256,mark,marcus
14257,mark,marcus
14258,mark,marcus
14259,mark,marcus
14260,martha,mattie
14261,marvin,marv
14262,mary,minnie
14263,mary,mercy
14264,melissa,milly
14265,melissa,lissa
14266,michael,micky
14268,nicholas,nickie
14271,pamela,pam
14272,patricia,patty
14273,patricia,patrick
14274,raymond,ray
14275,rebecca,becca
14277,richard,rich
14278,robert,billy
14279,robert,hobkin
14280,robert,hob
14281,robert,rob
14283,ronald,naldo
14287,sam,mantha
14288,sandra,alexandra
14292,silas,si
14294,steve,stephan
14295,tammy,tamarra
14296,teresa,terry
14297,terry,tess
14298,timothy,tim
14299,tommy,thomas
14300,tommy,tom
14301,van,sullivan
14303,vickie,victoria
14305,william,bill
14306,william,billy
14307,william,will
14308,william,billy
14309,william,billy
14310,william,fred
14311,alan,al
14313,brittany,britt
14315,chris,tal
14316,christina,christine
14318,danny,sher
14320,donald,donny
14322,gay,gerhardt
14324,helen,elaine
14325,jennifer,jenny
14328,lucille,cille
14329,mack,kenzy
14331,paula,polly
14333,rita,maggy
14334,suzanne,sue
14335,tammy,tamarra
14337,william,willy
14338,aaron,ron
14339,anna,anne
14342,christopher,christine
14344,david,dave
14346,edward,ed
14347,erin,ronnie
14348,julia,jule
14349,kathleen,katy
14350,lauren,laurie
14351,lee,levi
14352,linda,philinda
14354,mary,demerias
14355,michael,mick
14356,michael,micky
14359,pamela,pam
14360,patricia,tricia
14361,patrick,patricia
14362,robert,bob
14363,roger,rod
14364,ronald,naldo
14365,sharon,shay
14367,brenda,brandy
14368,william,billy
14369,barbara,barby
14370,john,jock
14371,alfred,freddy
14372,edith,edye
14375,sandra,alexandria
14378,mark,marcus
14379,margaret,gretta
14380,matthew,thys
14381,nathan,jonathan
14382,aaron,ronnie
14383,kristin,chris
14384,patrick,pate
14385,joseph,joe
14386,elizabeth,liza
14387,kathryn,kathy
14388,thomas,tommy
14389,robert,bill
14390,matthew,matt
14391,adam,edie
14393,albert,al
14396,angela,jane
14398,anna,nan
14399,anthony,tony
14400,arnold,arnie
14401,audrey,dee
14402,barbara,barbie
14403,benjamin,ben
14404,betty,eliza
14405,betty,bessie
14406,betty,eliza
14407,billy,willie
14408,billy,fred
14409,brenda,brandy
14410,brittany,britt
14412,candace,candy
14413,carolyn,lynn
14414,cathy,kaye
14415,charles,carl
14416,christine,chrissy
14418,cynthia,cintha
14420,darlene,darry
14422,deborah,debbie
14424,dennis,denise
14425,dennis,denny
14426,donald,don
14427,donald,don
14430,douglas,doug
14433,eddie,edgar
14434,eddie,edmond
14435,edith,edie
14436,elaine,nellie
14440,gene,eugene
14441,genevieve,jean
14442,ginger,jennie
14444,helen,lainie
14445,henry,harry
14447,horace,horry
14448,howard,howie
14449,jack,jackie
14451,jessica,jessie
14452,jo,joey
14454,john,ivan
14455,juanita,nettie
14456,julia,jill
14457,julie,julia
14458,kathy,trina
14461,kristen,chris
14463,larry,lon
14464,leonard,leo
14465,linda,rosalinda
14466,lydia,lyddy
14468,mark,marcus
14469,marsha,marcie
14470,marvin,marv
14472,maxine,max
14473,michael,micah
14474,michael,micah
14475,michelle,mickey
14476,nancy,annie
14477,nick,nik
14478,patrick,peter
14479,paul,polly
14480,paul,pauline
14481,paula,polly
14483,ralph,raphael
14485,richard,riche
14486,ricky,richard
14487,robbie,roberta
14488,robert,bill
14489,robert,hobkin
14490,roger,hodge
14491,roger,rupert
14492,ronald,naldo
14493,ronnie,franky
14494,ronnie,ron
14495,sandra,alla
14496,scott,squat
14497,sharon,sha
14500,susan,suzie
14501,susan,susie
14503,ted,edmund
14504,thomas,tom
14505,thomas,tommy
14506,timothy,tim
14507,tony,anthony
14508,tony,antoinette
14510,vicki,torie
14511,virginia,ginny
14512,walter,wally
14514,woodrow,woody
14515,susan,sue
14516,john,johnny
14518,debra,debbie
14520,jeffrey,geoffrey
14521,robert,bobby
14523,bobby,rodger
14527,samuel,sammy
14528,valerie,val
14530,david,dave
14531,dennis,denise
14533,gerald,jerry
14534,jacob,jay
14536,lillian,lilly
14537,mary,marcie
14539,robert,fred
14540,ronald,ronnie
14541,susan,sukey
14543,joseph,joe
14544,heather,hetty
14545,melissa,missy
14547,jennifer,jennie
14549,jessica,jessie
14550,betty,libby
14551,betty,lib
14555,jody,josephine
14556,mary,maureen
14557,vickie,victoria
14559,marvin,marv
14560,yvonne,vonna
14561,janet,jess
14565,timothy,tim
14566,linda,belle
14567,ada,addy
14568,lawrence,lorne
14569,james,jim
14570,joshua,josh
14573,sharon,shay
14575,robert,dob
14576,robert,dobbin
14578,mitchell,mitch
14579,roger,hodge
14580,tammy,tamarra
14581,adam,edie
14583,timothy,timmy
14585,deborah,debby
14588,timothy,timmy
14591,george,georgia
14592,karen,karon
14594,amy,mel
14596,claire,clare
14597,jonathan,john
14598,robert,bill
14599,thomas,tommy
14600,amy,mel
14601,annette,nettie
14602,gregory,greg
14603,gregory,greg
14605,matthew,matty
14606,douglas,doug
14607,christopher,christina
14608,elaine,nellie
14609,elaine,eleanor
14610,sherry,char
14611,susan,sue
14618,daniel,dan
14619,daniel,danny
14620,rebecca,becca
14621,robin,rod
14622,rose,roseanna
14624,barbara,bobbie
14625,michael,micky
14626,sarah,sally
14627,maxine,max
14628,nancy,annie
14629,kathleen,kathy
14630,mark,marcus
14631,carol,carrie
14634,elizabeth,liz
14635,henry,hal
14636,henry,hal
14637,karen,karon
14638,mary,mariah
14639,mary,minnie
14640,mildred,milly
14641,ricky,brody
14642,sarah,sally
14643,carolyn,carrie
14644,jonathan,johnny
14645,sandra,sandy
14647,jennifer,jennie
14648,matthew,thias
14650,patricia,pat
14652,carol,lynn
14656,jeanne,jeannie
14657,margaret,midge
14658,martha,patsy
14659,peggy,margaretta
14660,donald,donnie
14661,elizabeth,betty
14662,michael,mick
14663,matthew,mathew
14664,evelyn,eve
14665,donald,donny
14666,nancy,nan
14667,carol,cassie
14668,james,jimmie
14670,thad,thaddeus
14673,becky,reba
14674,david,davey
14676,charles,chick
14677,matthew,mathew
14678,michael,mike
14679,penny,penelope
14680,scottie,squat
14682,ina,lavinia
14683,alice,elsie
14684,dorothy,dortha
14685,michael,micky
14686,mary,maris
14687,monte,monteleon
14688,juanita,nita
14689,erin,aaron
14690,debra,debby
14692,william,bela
14694,eric,ricky
14696,marvin,marv
14697,marvin,marv
14698,patricia,patrick
14701,james,jem
14703,debra,debbie
14704,greg,gregory
14705,kay,cassie
14706,anna,nettie
14707,jonathan,johnny
14708,kimberly,kimberley
14709,michael,mike
14710,patricia,trisha
14711,reginald,reggie
14712,teresa,terry
14714,isabel,belle
14716,christopher,christine
14717,daphne,daph
14718,john,jon
14719,kayla,kay
14723,timothy,timmy
14724,michael,micah
14726,jamie,benjamin
14727,nancy,ann
14728,richard,riche
14731,jeffrey,jeff
14732,stephanie,stephie
14733,daniel,dan
14734,melissa,lisa
14735,barbara,barby
14736,karen,karon
14737,pamela,pam
14738,juanita,nita
14739,kenneth,ken
14740,kenny,kendrick
14741,matthew,mathew
14742,melissa,liz
14743,sandra,alla
14745,barbara,barbery
14747,alexander,sandra
14748,christopher,christina
14750,danny,sher
14751,donald,donnie
14754,karen,karon
14755,kathy,cathy
14756,kenneth,ken
14757,linda,belle
14758,lynn,mel
14759,lynn,carol
14760,mary,marietta
14761,mary,maris
14762,rebecca,becky
14763,russell,russ
14764,russell,rusty
14765,sandra,cassie
14766,timothy,timmy
14768,vicki,victor
14769,william,billiewilhelm
14770,terry,theresa
14771,arthur,art
14772,donald,donny
14773,elaine,ellen
14774,ernest,teeny
14775,eva,evaline
14778,juanita,nettie
14779,julia,jule
14781,kristy,christine
14782,linda,roz
14783,louise,heloise
14784,mark,marcus
14785,martha,marty
14786,michael,mick
14787,pamela,pam
14788,pat,pat
14789,sandra,alla
14792,jennifer,jennie
14793,lauren,ren
14795,molly,marietta
14796,ann,nancy
14797,clifford,cliff
14799,douglas,doug
14800,george,georgiana
14801,herbert,bert
14802,marjorie,margie
14805,mary,polly
14807,william,willy
14808,gregory,greg
14810,christopher,christine
14811,david,day
14812,debra,debbie
14813,evelyn,evelina
14814,gwendolyn,gwen
14815,jay,jayme
14816,jonathan,nathan
14818,mandy,miranda
14819,marsha,mary
14820,mary,maureen
14822,bobby,bert
14823,jeanette,jessie
14824,carol,carrie
14825,celeste,lessie
14826,charles,chick
14830,joshua,josh
14831,nicholas,claes
14832,terry,tessa
14833,brandy,brenda
14834,christian,kit
14836,veronica,frony
14838,eileen,helen
14839,andrew,rea
14841,janet,nettie
14842,james,jimmy
14843,willie,wilhelmina
14846,daniel,danny
14847,gretchen,margaret
14848,karen,karon
14849,mira,miranda
14851,heather,hetty
14852,james,jem
14853,laura,laurinda
14854,miriam,mitzi
14857,christopher,kit
14858,geoffrey,geoff
14859,joshua,josh
14860,lorraine,lorrie
14861,mary,mae
14863,amanda,manda
14864,anthony,tony
14865,archie,archibald
14866,arnold,arnie
14869,deborah,debbie
14870,george,jorge
14871,janet,jan
14872,joyce,joy
14873,joyce,joy
14875,teresa,terry
14877,william,willy
14878,leslie,les
14879,tabitha,tabby
14880,william,bill
14881,angela,angel
14882,christy,kristy
14883,danny,sher
14884,diane,dicey
14885,herman,dutch
14887,julie,jill
14888,kenneth,kenny
14889,patricia,patty
14890,patrick,patricia
14893,linda,lynn
14894,lisa,lissa
14895,anna,nettie
14896,anna,nan
14897,bob,hobkin
14898,bobbie,barbara
14900,christy,kris
14901,crystal,crys
14902,crystal,crys
14904,david,dave
14905,david,dave
14907,douglas,doug
14909,edith,edye
14911,frances,cissy
14912,heather,hetty
14913,jack,jackie
14914,jacob,jacobus
14915,jeffrey,geoff
14916,karen,karonhappuck
14919,marie,minnie
14920,mary,may
14921,mary,marie
14922,michael,mike
14924,randy,dolph
14926,reggie,regina
14927,robert,bill
14928,roberta,bertie
14933,lisa,elsie
14934,david,day
14935,deborah,debbie
14938,barbara,bab
14939,martin,marty
14940,raymond,ray
14941,andrew,drew
14942,leslie,les
14944,roy,lee
14945,sharon,sha
14946,william,bill
14947,carole,lynn
14948,charles,chick
14951,alice,lizzie
14952,george,georgiana
14953,amy,millie
14956,rachel,shelly
14957,william,robert
14958,william,wilma
14959,kathy,kathleen
14960,robert,bill
14961,lena,magdelina
14962,douglas,doug
14963,susan,sukey
14966,janet,jessie
14967,susan,suzie
14969,nellie,eileen
14971,amanda,manda
14976,barbara,bobbie
14977,christina,kris
14978,janet,jess
14979,raymond,ray
14980,sandy,alexander
14981,ada,lena
14982,alfred,al
14983,donald,donnie
14984,elizabeth,eliza
14987,frances,fanny
14988,gail,abigail
14989,gerald,jerry
14990,jeffrey,jeff
14991,johnny,john
14993,lois,lou
14994,loren,lorenzo
14996,mitchell,mitch
14997,nancy,nanny
15000,phillip,philip
15001,ralph,raphael
15002,rebecca,reba
15003,regina,reggie
15004,robert,william
15008,sarah,sally
15009,scott,scotty
15016,robert,willie
15017,barbara,barbery
15018,cynthia,cindy
15019,robert,dobbin
15020,lydia,lyddy
15022,tammy,tamarra
15024,bertha,bertie
15027,calvin,vin
15028,clarissa,clara
15029,daniel,dan
15030,david,davey
15031,debbie,debra
15032,deborah,debby
15033,doris,dora
15034,dorothy,dot
15038,edgar,eddy
15039,elizabeth,bessie
15040,emma,mel
15041,estella,essy
15044,floyd,lloyd
15045,floyd,lloyd
15046,ginger,jennie
15047,heather,hetty
15048,jackie,jacqueline
15049,james,jimmy
15050,janice,jan
15054,jimmy,jem
15055,jonathan,john
15056,joseph,jos
15057,joshua,jos
15058,jr,junior
15059,judy,judith
15060,kathy,kathryn
15061,kenneth,kenny
15063,linda,celinda
15064,louise,elouise
15065,lucy,cindy
15066,marsha,marcie
15067,nathan,nathaniel
15068,priscilla,cissy
15071,ryan,ry
15072,sandra,drina
15073,teresa,terry
15074,william,robert
15075,wilma,william
15076,mildred,milly
15077,james,jim
15078,maureen,molly
15079,daniel,danny
15081,kimberly,kim
15083,beverly,bev
15084,julian,jule
15085,charles,chick
15086,eric,ricky
15087,james,jamie
15088,janet,jean
15089,jennifer,jenny
15090,martha,mattie
15091,pamela,pam
15092,ryan,ry
15093,thomas,thom
15094,william,robert
15095,william,billiewilhelm
15096,barbara,barbery
15097,hubert,bert
15098,hubert,hugh
15099,jamie,jem
15100,jamie,jimmie
15101,kathleen,kit
15102,megan,margo
15103,nicole,cole
15104,ronnie,aaron
15105,tina,christine
15106,john,jock
15107,sandra,alexandra
15108,barbara,barby
15109,james,jimmy
15110,kimberly,kim
15111,roberta,robbie
15112,shirley,shirl
15113,william,will
15114,donald,don
15115,jessica,jessie
15116,anna,nettie
15117,frances,franniey
15118,thomas,thom
15119,aaron,erin
15121,amanda,manda
15122,andrew,andy
15123,arlene,lena
15124,arnold,arnie
15125,arthur,art
15127,betty,lisa
15131,brandy,brenda
15132,brenda,brandy
15134,carrie,karen
15135,cassandra,sandy
15136,charles,charlie
15137,christopher,christine
15138,cindy,cinderlla
15140,courtney,curt
15141,cynthia,cintha
15142,darlene,lena
15144,david,dave
15145,david,davey
15146,david,davey
15147,david,davey
15152,donald,don
15153,earnest,ernie
15154,eric,rick
15155,ernest,erna
15156,ernestine,teeny
15157,evelyn,evelina
15159,frances,cissy
15161,gene,eugene
15163,gretchen,margaret
15165,helen,ellender
15166,iva,ivy
15167,ivan,john
15168,jack,jock
15169,james,jimmie
15170,janice,jan
15173,jeff,jefferson
15174,jeffrey,geoffrey
15175,jennifer,jenny
15177,jessica,jessie
15178,jessie,jenny
15179,joan,hannah
15180,john,nathan
15181,jonathan,john
15184,kenneth,kendrick
15185,kenneth,ken
15186,larry,lawrence
15189,lola,dee
15190,lorraine,lorrie
15191,mack,kenzy
15192,mary,mitty
15193,mary,mamie
15194,matthew,matt
15195,max,maxine
15197,melissa,alice
15198,melissa,lizzie
15199,michael,mike
15200,michael,mike
15201,michael,mick
15202,mildred,milly
15203,mona,ramona
15204,nick,nicodemus
15205,ollie,livia
15209,randy,miranda
15210,randy,dolph
15213,rebecca,beck
15214,rebecca,becca
15218,ricky,rich
15219,robert,dobbin
15220,robin,roge
15221,roger,rod
15222,ronnie,veronica
15225,sandra,alex
15229,shirley,lee
15230,steve,steven
15231,steve,stephen
15232,susan,hannah
15233,susan,suzie
15234,teresa,tessa
15236,tina,augusta
15239,viola,ola
15240,viola,vi
15241,walter,wally
15243,willie,wilson
15245,angela,angelica
15246,carol,carrie
15247,della,deliverance
15249,joseph,joey
15250,larry,lawrence
15251,lionel,leon
15252,michael,micah
15253,mitchell,mitch
15254,stephanie,stephen
15255,sherry,shirley
15257,karen,happy
15258,anthony,tony
15259,melanie,mellie
15260,leonard,len
15261,leonard,leo
15262,lydia,lyddy
15265,ryan,ry
15267,james,jem
15269,mary,mollie
15270,clarissa,clara
15272,patricia,patsy
15274,steven,stephen
15275,janice,jan
15276,richard,dickie
15277,dina,gerrie
15278,george,georgia
15279,james,jim
15280,richard,richie
15281,vicki,vicky
15282,joshua,josh
15283,elizabeth,liza
15286,alice,liz
15287,david,davey
15288,charles,chuck
15290,william,bela
15291,michael,micky
15292,sandra,sandy
15294,melissa,milly
15296,john,johannes
15297,louise,elouise
15303,betty,bess
15304,billy,robert
15306,casey,k.c.
15307,cecilia,sheila
15308,charles,chick
15309,charles,chick
15310,christopher,chris
15313,cynthia,cindy
15314,danielle,ellie
15315,david,day
15316,dennis,denise
15318,diana,dicey
15320,edna,edny
15321,eloise,lois
15322,esther,essie
15323,etta,carthaette
15324,floyd,lloyd
15326,gregory,greg
15327,hannah,jo
15328,horace,horry
15329,howard,howie
15330,inez,aggy
15331,jerry,gerald
15332,jessie,jean
15334,john,jack
15335,joseph,jos
15336,joseph,joey
15337,joseph,joe
15338,joyce,joy
15340,kenneth,ken
15341,larry,lorne
15342,leslie,les
15343,lisa,liz
15344,louie,louis
15345,louise,eloise
15347,marilyn,mary
15348,marjorie,margie
15349,mary,mariah
15350,michael,micky
15351,michael,mick
15353,mitzie,mitzi
15354,monica,monna
15355,nancy,ann
15356,peggy,gretta
15357,penny,penelope
15359,russell,russ
15360,sarah,sally
15361,scott,sceeter
15362,tammy,tamarra
15363,tammy,tamarra
15366,terry,tess
15367,terry,tess
15369,tina,teeny
15374,eric,ricky
15376,george,jorge
15377,laura,lawrence
15378,jane,ginger
15379,jessica,jessie
15380,matthew,thys
15383,bobby,robby
15384,charles,carl
15385,charles,chuck
15386,cynthia,cintha
15387,ella,gabby
15388,eugene,gene
15389,james,jamie
15390,james,jem
15391,jane,angelica
15393,jessie,nettie
15394,john,ian
15395,john,jonathan
15396,john,jon
15397,joseph,jody
15398,judy,judie
15400,linda,rosa
15401,mary,marietta
15403,rachel,shelly
15404,rebecca,reba
15406,ronald,naldo
15407,ronnie,erin
15408,sandra,alla
15410,stephanie,annie
15411,steven,steve
15412,terry,tessa
15413,terry,tracy
15417,sydney,sid
15418,arthur,art
15419,abel,ab
15420,alicia,lisa
15421,allan,al
15422,allen,al
15424,amy,mel
15425,angela,angelica
15426,angela,angie
15427,angela,angelica
15428,anthony,tony
15429,anthony,tony
15431,arlene,lena
15433,barbara,babs
15434,ben,jamie
15436,betty,elizabeth
15437,betty,liz
15438,betty,lisa
15439,beverly,bev
15440,billy,bill
15441,billy,will
15443,brenda,brandy
15444,brenda,brandy
15445,brenda,brandy
15447,brian,bryan
15448,brian,bryan
15449,brittany,britt
15451,caleb,cal
15452,calvin,vin
15454,calvin,vin
15455,carl,carlton
15456,carolyn,lynn
15457,carolyn,lynn
15458,carolyn,cassie
15459,carolyn,carrie
15460,casey,k.c.
15461,cathy,katherine
15463,charles,chuck
15464,charlie,charles
15465,christopher,chris
15466,christopher,chris
15467,christy,christiana
15468,christy,crissy
15469,crystal,crys
15470,curtis,curt
15471,cynthia,cindy
15472,dan,daniel
15475,david,dave
15476,david,day
15478,deborah,deb
15479,deborah,debbie
15480,debra,debby
15482,dennis,denny
15483,dennis,denny
15484,dennis,denise
15485,denny,dennis
15486,diana,dicey
15487,diane,di
15489,donald,don
15490,donald,donny
15491,donald,dony
15495,donnie,donny
15496,dora,doda
15497,dorothy,dolly
15500,elbert,elbertson
15502,eloise,elouise
15503,evelyn,ev
15504,evelyn,evelina
15508,florence,flossy
15510,frances,sis
15511,frank,franklin
15512,frank,fran
15513,frankie,frank
15514,franklin,frank
15516,george,georgiana
15517,gerald,gerry
15521,gloria,glory
15522,gwendolyn,wendy
15523,hannah,suzie
15525,heather,hetty
15530,jack,johnny
15531,jack,jock
15532,jack,johnny
15533,jackie,jack
15534,jacqueline,jack
15535,james,jimmie
15536,james,jamie
15537,james,jimmy
15538,james,jim
15539,janice,jan
15541,jeanne,jane
15542,jeff,geoffrey
15546,jerry,gerrie
15547,john,jack
15548,john,jonathan
15550,jonathan,nathan
15551,jonathan,johnny
15553,joseph,jos
15554,joshua,jos
15555,joyce,joy
15556,joyce,joy
15557,juanita,nita
15558,justin,justus
15559,karen,happy
15560,karen,carrie
15561,kate,kit
15562,katelyn,kay
15568,kenneth,kendrick
15569,kenny,ken
15571,kimberly,kim
15572,kimberly,kim
